TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,StoreName,GroupStore,Type,Latitude,Longitude,Product Name
TR46760,171,2022-03-23,P2,3200,3,9600,10,40,0,Married,10.05,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Ginger Candy 
TR47934,168,2022-03-23,P8,16000,1,16000,2,27,0,Married,4.88,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Oat
TR50810,126,2022-03-23,P2,3200,7,22400,3,56,0,Married,15.75,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR53834,58,2022-03-23,P7,9400,2,18800,13,27,1,Married,4.43,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR55550,412,2022-03-23,P2,3200,3,9600,9,18,1,Single,0.0,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Ginger Candy 
TR59783,178,2022-03-23,P2,3200,4,12800,8,43,0,Married,9.58,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR65838,227,2022-03-23,P8,16000,1,16000,2,33,0,Married,7.72,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Oat
TR67402,230,2022-03-23,P7,9400,6,56400,10,40,1,Married,4.32,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR68603,166,2022-03-23,P1,8800,9,79200,1,33,0,Married,3.33,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR81324,352,2022-03-23,P1,8800,7,61600,1,69,0,Single,6.15,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR98880,304,2022-03-23,P6,18000,4,72000,7,34,0,Single,8.55,Buana Indah,Buana,General Trade,3.316694,114.590111,Cashew
TR17459,442,2022-03-24,P7,9400,2,18800,13,42,1,Married,14.88,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR20920,147,2022-03-24,P7,9400,3,28200,7,59,1,Married,8.02,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR26760,163,2022-03-24,P8,16000,3,48000,6,47,1,Married,6.3,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR28862,378,2022-03-24,P3,7500,3,22500,1,54,0,Married,14.66,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Crackers
TR34593,252,2022-03-24,P1,8800,7,61600,2,18,1,Single,0.0,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Choco Bar
TR4617,422,2022-03-24,P1,8800,10,88000,3,21,1,Single,3.88,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR49836,231,2022-03-24,P4,12000,5,60000,5,51,1,Married,16.59,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR52794,437,2022-03-24,P10,15000,5,75000,3,33,1,Married,3.49,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR59219,392,2022-03-24,P7,9400,4,37600,12,45,0,Married,19.68,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Coffee Candy
TR60775,212,2022-03-24,P7,9400,5,47000,5,36,0,Married,7.96,Bonafid,Gita,General Trade,-7.250445,112.768845,Coffee Candy
TR68721,73,2022-03-24,P8,16000,2,32000,10,53,0,Married,13.71,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR72192,255,2022-03-24,P8,16000,1,16000,14,24,1,Single,5.78,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR85967,303,2022-03-24,P5,4200,2,8400,4,45,0,Married,10.34,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR86490,39,2022-03-24,P10,15000,2,30000,13,66,1,Married,6.19,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR90663,285,2022-03-24,P7,9400,4,37600,13,20,0,Single,0.0,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR97036,130,2022-03-24,P5,4200,5,21000,1,40,0,Married,9.73,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR15664,77,2022-03-25,P9,10000,1,10000,7,26,0,Married,4.67,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR16537,219,2022-03-25,P1,8800,6,52800,4,39,0,Single,9.73,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Choco Bar
TR23529,45,2022-03-25,P4,12000,2,24000,14,53,0,Married,9.25,Priangan,Priangan,Modern Trade,-5.45,105.26667,Potato Chip
TR28229,284,2022-03-25,P4,12000,4,48000,2,49,1,Married,11.31,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Potato Chip
TR60204,161,2022-03-25,P9,10000,3,30000,9,41,0,Married,20.02,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Yoghurt
TR61518,446,2022-03-25,P8,16000,2,32000,10,57,0,Married,7.81,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR74197,373,2022-03-25,P9,10000,4,40000,6,55,1,Married,14.59,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Yoghurt
TR76150,260,2022-03-25,P10,15000,5,75000,1,33,0,Single,6.65,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR76447,4,2022-03-25,P2,3200,4,12800,13,31,1,Married,4.87,Buana,Buana,General Trade,-1.26916,116.825264,Ginger Candy 
TR78501,122,2022-03-25,P8,16000,2,32000,11,26,1,Single,0.14,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Oat
TR78592,276,2022-03-25,P3,7500,3,22500,10,31,1,Married,8.96,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR89012,328,2022-03-25,P5,4200,5,21000,6,36,0,Married,10.53,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR92743,90,2022-03-25,P9,10000,6,60000,14,21,1,Single,0.0,Priangan,Priangan,Modern Trade,-5.45,105.26667,Yoghurt
TR97132,321,2022-03-25,P6,18000,2,36000,14,45,0,Married,8.03,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cashew
TR12762,303,2022-03-26,P2,3200,7,22400,8,45,0,Married,10.34,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR32490,183,2022-03-26,P10,15000,4,60000,12,27,1,Single,0.18,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR33084,241,2022-03-26,P5,4200,4,16800,5,24,1,Single,0.57,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR42508,46,2022-03-26,P4,12000,2,24000,1,36,1,Married,8.31,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Potato Chip
TR44584,238,2022-03-26,P8,16000,3,48000,4,26,0,Single,6.61,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR49872,339,2022-03-26,P10,15000,2,30000,6,22,0,Single,2.19,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR5340,245,2022-03-26,P1,8800,6,52800,9,26,1,Married,4.58,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR58858,327,2022-03-26,P5,4200,2,8400,6,50,0,Married,12.41,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR60337,375,2022-03-26,P4,12000,4,48000,14,58,0,Married,8.39,Priangan,Priangan,Modern Trade,-5.45,105.26667,Potato Chip
TR71073,142,2022-03-26,P5,4200,3,12600,13,23,1,Single,1.58,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR79255,284,2022-03-26,P9,10000,7,70000,10,49,1,Married,11.31,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR89362,298,2022-03-26,P8,16000,3,48000,7,38,1,Married,8.99,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR90008,114,2022-03-26,P5,4200,2,8400,14,22,0,Single,3.14,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR96401,198,2022-03-26,P1,8800,6,52800,10,45,0,Married,10.69,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR96784,205,2022-03-26,P2,3200,3,9600,7,46,0,Married,3.83,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR99840,40,2022-03-26,P6,18000,2,36000,9,19,0,Single,3.48,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR1141,249,2022-03-27,P5,4200,2,8400,3,47,0,Married,13.34,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR26815,158,2022-03-27,P5,4200,3,12600,12,49,1,Married,5.6,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR3480,75,2022-03-27,P10,15000,4,60000,1,34,0,Married,9.69,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR40982,423,2022-03-27,P5,4200,3,12600,9,22,0,Married,3.55,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR49381,58,2022-03-27,P8,16000,1,16000,14,27,1,Married,4.43,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR54641,67,2022-03-27,P1,8800,7,61600,2,19,0,Single,0.0,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Choco Bar
TR75463,392,2022-03-27,P4,12000,2,24000,12,45,0,Married,19.68,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Potato Chip
TR79918,115,2022-03-27,P9,10000,6,60000,10,39,0,Married,5.07,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR87616,358,2022-03-27,P5,4200,3,12600,5,32,1,Married,3.2,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR90228,8,2022-03-27,P10,15000,3,45000,7,37,1,Married,5.49,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR93489,247,2022-03-27,P10,15000,4,60000,9,33,1,Married,8.11,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR12061,189,2022-03-28,P3,7500,5,37500,12,59,1,Single,5.15,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR17404,372,2022-03-28,P3,7500,6,45000,8,31,1,Married,6.19,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR32857,138,2022-03-28,P9,10000,1,10000,11,37,1,Married,8.96,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR32972,12,2022-03-28,P5,4200,2,8400,7,2,1,Married,4.94,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR40660,87,2022-03-28,P10,15000,1,15000,8,44,1,Married,9.57,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
TR45827,132,2022-03-28,P7,9400,4,37600,12,41,0,Married,17.69,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Coffee Candy
TR61044,339,2022-03-28,P5,4200,5,21000,11,22,0,Single,2.19,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR68685,375,2022-03-28,P5,4200,3,12600,13,58,0,Married,8.39,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR70497,15,2022-03-28,P9,10000,2,20000,3,30,0,Married,4.52,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
TR72832,280,2022-03-28,P7,9400,3,28200,10,60,1,Married,9.57,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR83095,211,2022-03-28,P5,4200,4,16800,13,29,0,Married,3.54,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR84109,319,2022-03-28,P10,15000,5,75000,9,39,0,Married,8.82,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR95228,68,2022-03-28,P9,10000,4,40000,2,48,1,Married,17.42,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR15499,134,2022-03-29,P9,10000,7,70000,10,50,0,Married,18.62,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR16539,404,2022-03-29,P10,15000,5,75000,14,22,0,Single,2.69,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR24498,336,2022-03-29,P3,7500,5,37500,5,51,0,Single,10.84,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR2880,76,2022-03-29,P10,15000,2,30000,11,38,1,Married,7.88,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cheese Stick
TR39127,2,2022-03-29,P2,3200,6,19200,6,60,1,Married,6.23,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR59179,301,2022-03-29,P7,9400,3,28200,13,60,0,Married,8.97,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR63244,124,2022-03-29,P1,8800,8,70400,6,28,0,Single,5.12,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Choco Bar
TR65982,4,2022-03-29,P5,4200,4,16800,9,31,1,Married,4.87,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR69829,301,2022-03-29,P10,15000,3,45000,5,60,0,Married,8.97,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR89056,239,2022-03-29,P1,8800,8,70400,9,41,1,Married,6.55,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR91643,414,2022-03-29,P1,8800,9,79200,9,21,1,Single,0.74,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR92013,195,2022-03-29,P3,7500,3,22500,3,31,1,Married,10.91,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR99856,114,2022-03-29,P5,4200,5,21000,12,22,0,Single,3.14,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR14935,101,2022-03-30,P8,16000,1,16000,9,61,1,Married,54.2,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR1642,46,2022-03-30,P8,16000,1,16000,3,36,1,Married,8.31,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR19951,415,2022-03-30,P10,15000,1,15000,14,44,0,Married,18.57,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR26863,8,2022-03-30,P10,15000,5,75000,9,37,1,Married,5.49,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR31273,379,2022-03-30,P5,4200,3,12600,1,48,1,Married,17.74,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR374,57,2022-03-30,P9,10000,7,70000,12,33,1,Married,6.5,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR38427,250,2022-03-30,P9,10000,6,60000,2,30,1,Married,3.96,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR57920,72,2022-03-30,P7,9400,4,37600,13,26,0,Single,1.81,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR61854,444,2022-03-30,P1,8800,4,35200,13,53,0,Married,15.31,Buana,Buana,General Trade,-1.26916,116.825264,Choco Bar
TR61973,118,2022-03-30,P10,15000,2,30000,5,20,1,Single,3.28,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR63415,57,2022-03-30,P5,4200,3,12600,7,33,1,Married,6.5,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR75249,89,2022-03-30,P1,8800,7,61600,12,32,0,Married,9.68,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR75984,201,2022-03-30,P2,3200,3,9600,14,57,0,Married,6.87,Priangan,Priangan,Modern Trade,-5.45,105.26667,Ginger Candy 
TR77629,330,2022-03-30,P2,3200,4,12800,12,61,1,Married,7.0,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR78109,410,2022-03-30,P9,10000,3,30000,13,55,1,Married,8.68,Buana,Buana,General Trade,-1.26916,116.825264,Yoghurt
TR83522,154,2022-03-30,P8,16000,1,16000,8,31,0,Married,8.36,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Oat
TR90952,37,2022-03-30,P1,8800,10,88000,3,51,0,Married,17.11,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR91130,290,2022-03-30,P8,16000,2,32000,6,19,1,Single,0.98,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR92504,146,2022-03-30,P10,15000,2,30000,3,27,0,Married,3.16,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR93420,413,2022-03-30,P1,8800,5,44000,5,31,0,Married,8.8,Bonafid,Gita,General Trade,-7.250445,112.768845,Choco Bar
TR98789,172,2022-03-30,P7,9400,2,18800,11,57,1,Married,8.96,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR10287,115,2022-03-31,P7,9400,5,47000,11,39,0,Married,5.07,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR11827,210,2022-03-31,P9,10000,6,60000,6,33,0,Married,10.9,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Yoghurt
TR1280,337,2022-03-31,P10,15000,4,60000,10,43,1,Married,5.12,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cheese Stick
TR17305,372,2022-03-31,P10,15000,1,15000,3,31,1,Married,6.19,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR21623,371,2022-03-31,P8,16000,3,48000,6,25,0,Married,3.06,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR33436,346,2022-03-31,P2,3200,3,9600,14,62,0,Married,5.08,Priangan,Priangan,Modern Trade,-5.45,105.26667,Ginger Candy 
TR33953,122,2022-03-31,P3,7500,3,22500,7,26,1,Single,0.14,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR41645,114,2022-03-31,P6,18000,4,72000,9,22,0,Single,3.14,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR47547,352,2022-03-31,P4,12000,5,60000,11,69,0,Single,6.15,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR57869,274,2022-03-31,P10,15000,1,15000,11,48,0,Married,11.99,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cheese Stick
TR62348,62,2022-03-31,P2,3200,5,16000,6,51,1,Married,13.62,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Ginger Candy 
TR80719,243,2022-03-31,P7,9400,3,28200,13,38,0,Married,3.34,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR8302,115,2022-03-31,P10,15000,4,60000,13,39,0,Married,5.07,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR86527,311,2022-03-31,P5,4200,5,21000,13,61,1,Married,7.64,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR95369,326,2022-03-31,P7,9400,4,37600,3,24,1,Single,2.69,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR12024,141,2022-04-01,P5,4200,3,12600,7,65,1,Married,9.94,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR14822,18,2022-04-01,P6,18000,1,18000,3,47,0,Married,13.6,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cashew
TR21840,374,2022-04-01,P9,10000,6,60000,7,32,0,Single,5.4,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR22437,58,2022-04-01,P3,7500,6,45000,5,27,1,Married,4.43,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR25887,341,2022-04-01,P10,15000,4,60000,7,43,1,Married,3.24,Buana Indah,Buana,General Trade,3.316694,114.590111,Cheese Stick
TR27834,33,2022-04-01,P5,4200,3,12600,7,53,0,Married,17.11,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR36163,90,2022-04-01,P9,10000,1,10000,7,21,1,Single,0.0,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR4534,207,2022-04-01,P9,10000,7,70000,1,35,1,Married,10.54,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Yoghurt
TR48845,305,2022-04-01,P8,16000,3,48000,12,29,1,Married,4.08,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Oat
TR49237,447,2022-04-01,P9,10000,5,50000,14,54,1,Married,20.37,Priangan,Priangan,Modern Trade,-5.45,105.26667,Yoghurt
TR52485,17,2022-04-01,P3,7500,6,45000,10,35,0,Married,3.14,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR55166,57,2022-04-01,P8,16000,2,32000,10,33,1,Married,6.5,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Oat
TR56815,112,2022-04-01,P3,7500,6,45000,5,31,1,Married,4.44,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR59552,428,2022-04-01,P4,12000,3,36000,13,60,1,Married,4.49,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR61040,360,2022-04-01,P8,16000,2,32000,14,54,0,Married,35.78,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR75263,150,2022-04-01,P2,3200,5,16000,12,61,1,Married,8.56,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR76612,327,2022-04-01,P2,3200,3,9600,13,50,0,Married,12.41,Buana,Buana,General Trade,-1.26916,116.825264,Ginger Candy 
TR95087,135,2022-04-01,P10,15000,2,30000,5,41,0,Married,3.28,Bonafid,Gita,General Trade,-7.250445,112.768845,Cheese Stick
TR20662,131,2022-04-02,P1,8800,9,79200,6,25,0,Single,7.12,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Choco Bar
TR29006,321,2022-04-02,P10,15000,5,75000,1,45,0,Married,8.03,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR33014,234,2022-04-02,P8,16000,2,32000,6,61,1,Married,10.86,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Oat
TR34147,27,2022-04-02,P6,18000,4,72000,9,43,0,Married,17.42,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR37469,47,2022-04-02,P3,7500,5,37500,3,35,1,Married,9.56,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR4408,340,2022-04-02,P7,9400,4,37600,14,41,0,Single,10.9,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR55207,319,2022-04-02,P9,10000,3,30000,10,39,0,Married,8.82,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Yoghurt
TR66707,167,2022-04-02,P10,15000,1,15000,11,28,1,Married,2.91,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cheese Stick
TR67928,303,2022-04-02,P5,4200,3,12600,6,45,0,Married,10.34,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR69903,289,2022-04-02,P1,8800,8,70400,6,29,0,Married,2.37,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Choco Bar
TR7808,132,2022-04-02,P7,9400,2,18800,1,41,0,Married,17.69,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR87593,111,2022-04-02,P8,16000,1,16000,1,59,1,Married,4.59,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Oat
TR87883,84,2022-04-02,P9,10000,2,20000,1,54,0,Married,18.12,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Yoghurt
TR97129,246,2022-04-02,P1,8800,4,35200,14,40,1,Single,21.81,Priangan,Priangan,Modern Trade,-5.45,105.26667,Choco Bar
TR10979,381,2022-04-03,P4,12000,3,36000,10,39,0,Married,6.92,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR23231,333,2022-04-03,P5,4200,3,12600,7,47,0,Married,17.99,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR39268,438,2022-04-03,P10,15000,5,75000,13,36,1,Single,5.43,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR56079,155,2022-04-03,P8,16000,1,16000,14,40,0,Married,7.17,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR57024,253,2022-04-03,P1,8800,6,52800,3,37,0,Married,4.32,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR9597,143,2022-04-03,P5,4200,5,21000,14,25,1,Single,2.87,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR12468,350,2022-04-04,P7,9400,3,28200,6,38,0,Single,7.95,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Coffee Candy
TR2135,384,2022-04-04,P10,15000,5,75000,14,59,1,Married,4.42,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR26095,11,2022-04-04,P1,8800,3,26400,3,42,0,Married,12.25,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR27245,339,2022-04-04,P5,4200,2,8400,13,22,0,Single,2.19,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR28907,164,2022-04-04,P1,8800,7,61600,9,18,1,Single,0.0,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR4104,37,2022-04-04,P3,7500,4,30000,2,51,0,Married,17.11,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR54270,392,2022-04-04,P10,15000,5,75000,4,45,0,Married,19.68,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR56681,96,2022-04-04,P1,8800,9,79200,2,55,0,Married,13.67,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Choco Bar
TR60285,223,2022-04-04,P5,4200,5,21000,2,62,1,Single,5.35,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Thai Tea
TR67393,90,2022-04-04,P7,9400,6,56400,11,21,1,Single,0.0,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR70022,78,2022-04-04,P10,15000,1,15000,8,41,1,Married,10.34,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
TR71964,245,2022-04-04,P1,8800,7,61600,9,26,1,Married,4.58,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR72590,277,2022-04-04,P8,16000,1,16000,11,60,1,Married,9.38,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Oat
TR8418,332,2022-04-04,P2,3200,4,12800,7,28,1,Single,6.91,Buana Indah,Buana,General Trade,3.316694,114.590111,Ginger Candy 
TR94559,369,2022-04-04,P3,7500,5,37500,4,32,0,Married,10.62,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Crackers
